name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,like
rational,0.248,https://api.spotify.com/v1/audio-analysis/5YQSyd3S16F5fH3bOPB9gB,0.645,167386,0.488,5YQSyd3S16F5fH3bOPB9gB,0.0107,2,0.126,-9.807,0,0.0354,130.079,4,https://api.spotify.com/v1/tracks/5YQSyd3S16F5fH3bOPB9gB,audio_features,spotify:track:5YQSyd3S16F5fH3bOPB9gB,0.201,1.0
I.F.L.Y.,0.379,https://api.spotify.com/v1/audio-analysis/4R9ATNRRl1uth17i5qDCc0,0.812,165714,0.519,4R9ATNRRl1uth17i5qDCc0,0.0,2,0.13,-4.823,1,0.0385,104.954,4,https://api.spotify.com/v1/tracks/4R9ATNRRl1uth17i5qDCc0,audio_features,spotify:track:4R9ATNRRl1uth17i5qDCc0,0.5539999999999999,1.0
How It's Done,0.226,https://api.spotify.com/v1/audio-analysis/0ZUCKcWdFABozlSmojDyLZ,0.511,205620,0.6609999999999999,0ZUCKcWdFABozlSmojDyLZ,0.0,4,0.376,-6.12,0,0.0711,143.438,4,https://api.spotify.com/v1/tracks/0ZUCKcWdFABozlSmojDyLZ,audio_features,spotify:track:0ZUCKcWdFABozlSmojDyLZ,0.517,1.0
Summertime Blue,0.34700000000000003,https://api.spotify.com/v1/audio-analysis/6YMXJ83abEfNxPp3u3Pk9q,0.7440000000000001,187680,0.5920000000000001,6YMXJ83abEfNxPp3u3Pk9q,0.0,8,0.182,-5.113,0,0.0417,130.062,4,https://api.spotify.com/v1/tracks/6YMXJ83abEfNxPp3u3Pk9q,audio_features,spotify:track:6YMXJ83abEfNxPp3u3Pk9q,0.491,1.0
Boy With Luv (feat. Halsey),0.0923,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,0.645,229773,0.862,5KawlOMHjWeUjQtnuRs22c,0.0,11,0.192,-4.757,0,0.0965,119.991,4,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c,0.798,0.0
bad guy,0.32799999999999996,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7,0.1,-10.965,1,0.375,135.128,4,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,1.0
better off - filous remix,0.16399999999999998,https://api.spotify.com/v1/audio-analysis/3PMsgFdVtCeTgjzE8X9TTs,0.782,176347,0.564,3PMsgFdVtCeTgjzE8X9TTs,0.00689,8,0.182,-7.752000000000002,0,0.226,101.058,4,https://api.spotify.com/v1/tracks/3PMsgFdVtCeTgjzE8X9TTs,audio_features,spotify:track:3PMsgFdVtCeTgjzE8X9TTs,0.448,1.0
Riot,0.0104,https://api.spotify.com/v1/audio-analysis/1Q2fYlSdwuutWj3QplhY9q,0.185,207587,0.948,1Q2fYlSdwuutWj3QplhY9q,0.0,8,0.105,-3.892,1,0.147,196.578,3,https://api.spotify.com/v1/tracks/1Q2fYlSdwuutWj3QplhY9q,audio_features,spotify:track:1Q2fYlSdwuutWj3QplhY9q,0.316,1.0
Flux,0.8340000000000001,https://api.spotify.com/v1/audio-analysis/4zb3kFL9fXrrfTwIY4CcDy,0.518,229783,0.465,4zb3kFL9fXrrfTwIY4CcDy,0.0,0,0.203,-5.903,1,0.0273,93.024,4,https://api.spotify.com/v1/tracks/4zb3kFL9fXrrfTwIY4CcDy,audio_features,spotify:track:4zb3kFL9fXrrfTwIY4CcDy,0.302,1.0
Scenes of a Tradegy,1.01e-05,https://api.spotify.com/v1/audio-analysis/15L4G1xeFXqplq2nIpScof,0.295,276693,0.9640000000000001,15L4G1xeFXqplq2nIpScof,0.00386,1,0.055,-6.122999999999999,0,0.0741,165.149,4,https://api.spotify.com/v1/tracks/15L4G1xeFXqplq2nIpScof,audio_features,spotify:track:15L4G1xeFXqplq2nIpScof,0.145,0.0
Follow And Feel,7.950000000000001e-05,https://api.spotify.com/v1/audio-analysis/66yzHUHNo6Rg1wbpFjJ1MH,0.38,199053,0.935,66yzHUHNo6Rg1wbpFjJ1MH,0.000294,2,0.8440000000000001,-3.52,0,0.0558,98.956,4,https://api.spotify.com/v1/tracks/66yzHUHNo6Rg1wbpFjJ1MH,audio_features,spotify:track:66yzHUHNo6Rg1wbpFjJ1MH,0.215,0.0
Southbound,0.00122,https://api.spotify.com/v1/audio-analysis/7qXPZxXn6Xmv1sjh03skiW,0.614,202853,0.884,7qXPZxXn6Xmv1sjh03skiW,0.0,0,0.077,-4.019,1,0.0402,100.531,4,https://api.spotify.com/v1/tracks/7qXPZxXn6Xmv1sjh03skiW,audio_features,spotify:track:7qXPZxXn6Xmv1sjh03skiW,0.721,0.0
SOLO,0.0861,https://api.spotify.com/v1/audio-analysis/2XIaetAZTyR7oQfHh8DZ2B,0.751,169567,0.642,2XIaetAZTyR7oQfHh8DZ2B,0.0,3,0.0953,-5.165,0,0.087,95.045,4,https://api.spotify.com/v1/tracks/2XIaetAZTyR7oQfHh8DZ2B,audio_features,spotify:track:2XIaetAZTyR7oQfHh8DZ2B,0.388,0.0
I Write Sins Not Tragedies,0.0737,https://api.spotify.com/v1/audio-analysis/6DHrdGLyfF01vz17Bl2O7O,0.5660000000000001,185587,0.815,6DHrdGLyfF01vz17Bl2O7O,0.0,9,0.12,-4.481,0,0.14,169.96099999999996,4,https://api.spotify.com/v1/tracks/6DHrdGLyfF01vz17Bl2O7O,audio_features,spotify:track:6DHrdGLyfF01vz17Bl2O7O,0.672,0.0
See You Again,0.371,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,0.5579999999999999,180387,0.5589999999999999,7KA4W4McWYRpgf0fWsJZWB,7.49e-06,6,0.109,-9.222,1,0.0959,78.558,4,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,audio_features,spotify:track:7KA4W4McWYRpgf0fWsJZWB,0.62,1.0
Wolves,0.18600000000000005,https://api.spotify.com/v1/audio-analysis/432hUIl3ISDeytYW5XBQ5h,0.539,301587,0.399,432hUIl3ISDeytYW5XBQ5h,0.00255,1,0.131,-8.016,1,0.045,78.248,4,https://api.spotify.com/v1/tracks/432hUIl3ISDeytYW5XBQ5h,audio_features,spotify:track:432hUIl3ISDeytYW5XBQ5h,0.118,1.0
Rearview Town,0.023,https://api.spotify.com/v1/audio-analysis/3yHTTHbT058Ow0favhZO38,0.526,184173,0.85,3yHTTHbT058Ow0favhZO38,0.0,10,0.0948,-4.47,0,0.0313,141.97299999999996,4,https://api.spotify.com/v1/tracks/3yHTTHbT058Ow0favhZO38,audio_features,spotify:track:3yHTTHbT058Ow0favhZO38,0.338,0.0
Thought About You,0.24,https://api.spotify.com/v1/audio-analysis/7kCXmYJeltdnCMMsfwaCsf,0.563,225694,0.745,7kCXmYJeltdnCMMsfwaCsf,4.96e-05,2,0.11,-4.753,1,0.0288,121.015,4,https://api.spotify.com/v1/tracks/7kCXmYJeltdnCMMsfwaCsf,audio_features,spotify:track:7kCXmYJeltdnCMMsfwaCsf,0.28,0.0
I Should Be Dreaming (feat. Josh Jaramillo),0.135,https://api.spotify.com/v1/audio-analysis/3axz8G6xHd16bIpD4gFJGW,0.503,150000,0.708,3axz8G6xHd16bIpD4gFJGW,0.0302,11,0.867,-4.562,0,0.037000000000000005,60.011,4,https://api.spotify.com/v1/tracks/3axz8G6xHd16bIpD4gFJGW,audio_features,spotify:track:3axz8G6xHd16bIpD4gFJGW,0.263,1.0
Snapping,0.0706,https://api.spotify.com/v1/audio-analysis/7JCi89HGiURxFpr6NITY7q,0.751,213164,0.726,7JCi89HGiURxFpr6NITY7q,3.42e-06,8,0.278,-3.499,0,0.038,104.914,4,https://api.spotify.com/v1/tracks/7JCi89HGiURxFpr6NITY7q,audio_features,spotify:track:7JCi89HGiURxFpr6NITY7q,0.581,0.0
Champion,0.921,https://api.spotify.com/v1/audio-analysis/1z1mMZtZW0gvR9FSPc7JpJ,0.65,173237,0.171,1z1mMZtZW0gvR9FSPc7JpJ,0.0,6,0.127,-9.005,1,0.0519,119.522,4,https://api.spotify.com/v1/tracks/1z1mMZtZW0gvR9FSPc7JpJ,audio_features,spotify:track:1z1mMZtZW0gvR9FSPc7JpJ,0.284,1.0
הולך על מים,0.26,https://api.spotify.com/v1/audio-analysis/6Zz6f3fsVD7G1qyjyVH72J,0.6920000000000001,206650,0.618,6Zz6f3fsVD7G1qyjyVH72J,0.0,7,0.0953,-6.845,0,0.0918,79.915,4,https://api.spotify.com/v1/tracks/6Zz6f3fsVD7G1qyjyVH72J,audio_features,spotify:track:6Zz6f3fsVD7G1qyjyVH72J,0.5670000000000001,1.0
Marijuana,0.0667,https://api.spotify.com/v1/audio-analysis/1RiuVQWyC7g7tL3niYzHKP,0.61,181149,0.6729999999999999,1RiuVQWyC7g7tL3niYzHKP,0.775,10,0.316,-9.829,0,0.22,174.06599999999997,4,https://api.spotify.com/v1/tracks/1RiuVQWyC7g7tL3niYzHKP,audio_features,spotify:track:1RiuVQWyC7g7tL3niYzHKP,0.386,1.0
Obvious,0.284,https://api.spotify.com/v1/audio-analysis/2ySyV2K8WnOqsQ0CfBNdnx,0.69,160000,0.332,2ySyV2K8WnOqsQ0CfBNdnx,0.000513,5,0.0931,-11.148,0,0.17800000000000002,148.025,4,https://api.spotify.com/v1/tracks/2ySyV2K8WnOqsQ0CfBNdnx,audio_features,spotify:track:2ySyV2K8WnOqsQ0CfBNdnx,0.477,1.0
Ridin' Roads,0.0986,https://api.spotify.com/v1/audio-analysis/5OBtr92M0xsvOGqpnz3LzW,0.547,205427,0.8170000000000001,5OBtr92M0xsvOGqpnz3LzW,0.0,9,0.136,-4.255,1,0.0448,142.118,4,https://api.spotify.com/v1/tracks/5OBtr92M0xsvOGqpnz3LzW,audio_features,spotify:track:5OBtr92M0xsvOGqpnz3LzW,0.5920000000000001,0.0
Me and Your Mama,0.0116,https://api.spotify.com/v1/audio-analysis/31tf1qEai5o5f4r66Kd0pU,0.534,379227,0.433,31tf1qEai5o5f4r66Kd0pU,0.0452,5,0.0667,-12.628,1,0.0357,117.834,3,https://api.spotify.com/v1/tracks/31tf1qEai5o5f4r66Kd0pU,audio_features,spotify:track:31tf1qEai5o5f4r66Kd0pU,0.235,1.0
Thy Feeble Flame,7.4e-05,https://api.spotify.com/v1/audio-analysis/65CBKWlKa2H0E8wWYrNZSi,0.253,459027,0.879,65CBKWlKa2H0E8wWYrNZSi,0.826,6,0.0828,-4.106,1,0.051,200.005,4,https://api.spotify.com/v1/tracks/65CBKWlKa2H0E8wWYrNZSi,audio_features,spotify:track:65CBKWlKa2H0E8wWYrNZSi,0.233,0.0
Turn on Me,0.6,https://api.spotify.com/v1/audio-analysis/6AAzhv94mLlozzO1oyrUnl,0.643,255560,0.5529999999999999,6AAzhv94mLlozzO1oyrUnl,0.0811,2,0.116,-6.459,1,0.0271,116.061,4,https://api.spotify.com/v1/tracks/6AAzhv94mLlozzO1oyrUnl,audio_features,spotify:track:6AAzhv94mLlozzO1oyrUnl,0.398,1.0
I Wouldn't Know Any Better Than You,0.21,https://api.spotify.com/v1/audio-analysis/3K8tRD2Prik7FXbD8lZ6DC,0.708,151041,0.485,3K8tRD2Prik7FXbD8lZ6DC,0.0,2,0.104,-5.5520000000000005,1,0.0699,139.99,4,https://api.spotify.com/v1/tracks/3K8tRD2Prik7FXbD8lZ6DC,audio_features,spotify:track:3K8tRD2Prik7FXbD8lZ6DC,0.281,1.0
Let Me Down Slowly,0.74,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,0.652,169354,0.557,2qxmye6gAegTMjLKEBoR3d,0.0,1,0.124,-5.7139999999999995,0,0.0318,150.07299999999995,4,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,audio_features,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.483,1.0
CONFIDENCE (feat. K.Flay),0.0675,https://api.spotify.com/v1/audio-analysis/1fE6majCQyShaXTPqJsdar,0.628,173373,0.556,1fE6majCQyShaXTPqJsdar,1.76e-06,7,0.158,-7.915,0,0.0585,81.852,4,https://api.spotify.com/v1/tracks/1fE6majCQyShaXTPqJsdar,audio_features,spotify:track:1fE6majCQyShaXTPqJsdar,0.6709999999999999,1.0
Shaking,0.0011,https://api.spotify.com/v1/audio-analysis/47o37gkcycwl0u2gHra4dX,0.561,167851,0.917,47o37gkcycwl0u2gHra4dX,0.0,4,0.127,-4.276,0,0.0724,122.017,4,https://api.spotify.com/v1/tracks/47o37gkcycwl0u2gHra4dX,audio_features,spotify:track:47o37gkcycwl0u2gHra4dX,0.55,0.0
Senorita,0.0159,https://api.spotify.com/v1/audio-analysis/0q6boCcLaWYPIy2vOsksFg,0.782,197616,0.808,0q6boCcLaWYPIy2vOsksFg,4.33e-05,0,0.331,-3.139,1,0.0362,120.021,4,https://api.spotify.com/v1/tracks/0q6boCcLaWYPIy2vOsksFg,audio_features,spotify:track:0q6boCcLaWYPIy2vOsksFg,0.42,0.0
One X,0.00391,https://api.spotify.com/v1/audio-analysis/2kcbSjvCyeryZVfgvdt4FQ,0.525,286267,0.674,2kcbSjvCyeryZVfgvdt4FQ,0.0,0,0.119,-4.545,1,0.0382,126.973,4,https://api.spotify.com/v1/tracks/2kcbSjvCyeryZVfgvdt4FQ,audio_features,spotify:track:2kcbSjvCyeryZVfgvdt4FQ,0.319,1.0
Closer,0.193,https://api.spotify.com/v1/audio-analysis/2APVxF0SotzEpTu9sXH84G,0.6509999999999999,178096,0.569,2APVxF0SotzEpTu9sXH84G,0.0,7,0.118,-5.735,1,0.0477,82.978,4,https://api.spotify.com/v1/tracks/2APVxF0SotzEpTu9sXH84G,audio_features,spotify:track:2APVxF0SotzEpTu9sXH84G,0.315,1.0
Welcome to the Family,0.00267,https://api.spotify.com/v1/audio-analysis/0jqblvsI9LBY4irmLVqqEO,0.5670000000000001,245573,0.946,0jqblvsI9LBY4irmLVqqEO,0.0,2,0.0567,-3.973,0,0.0935,94.985,4,https://api.spotify.com/v1/tracks/0jqblvsI9LBY4irmLVqqEO,audio_features,spotify:track:0jqblvsI9LBY4irmLVqqEO,0.6990000000000001,1.0
I’m So Hot,0.226,https://api.spotify.com/v1/audio-analysis/5unCIQfJLMtcsiU6MP5zmB,0.75,200243,0.883,5unCIQfJLMtcsiU6MP5zmB,9.84e-05,6,0.0437,-1.712,0,0.0432,127.069,4,https://api.spotify.com/v1/tracks/5unCIQfJLMtcsiU6MP5zmB,audio_features,spotify:track:5unCIQfJLMtcsiU6MP5zmB,0.85,0.0
AH YEAH,0.356,https://api.spotify.com/v1/audio-analysis/2WDhYlm5gBepkMZHBk0LN7,0.797,176906,0.722,2WDhYlm5gBepkMZHBk0LN7,0.0,7,0.177,-5.051,1,0.0388,128.01,4,https://api.spotify.com/v1/tracks/2WDhYlm5gBepkMZHBk0LN7,audio_features,spotify:track:2WDhYlm5gBepkMZHBk0LN7,0.878,0.0
Moments,0.0132,https://api.spotify.com/v1/audio-analysis/2LAmMdTuNzuwJGyPgCosdt,0.8029999999999999,200874,0.662,2LAmMdTuNzuwJGyPgCosdt,0.74,7,0.325,-7.834,1,0.0377,121.994,4,https://api.spotify.com/v1/tracks/2LAmMdTuNzuwJGyPgCosdt,audio_features,spotify:track:2LAmMdTuNzuwJGyPgCosdt,0.264,1.0
Higinia,7.44e-05,https://api.spotify.com/v1/audio-analysis/46RPbrNlMO34jXLhze8ccJ,0.268,166440,0.921,46RPbrNlMO34jXLhze8ccJ,0.0,2,0.161,-4.1080000000000005,1,0.0825,100.885,3,https://api.spotify.com/v1/tracks/46RPbrNlMO34jXLhze8ccJ,audio_features,spotify:track:46RPbrNlMO34jXLhze8ccJ,0.368,0.0
All Into Nothing,0.0421,https://api.spotify.com/v1/audio-analysis/6KQxGfOdjHMh5wT15t0gJj,0.5710000000000001,161400,0.763,6KQxGfOdjHMh5wT15t0gJj,0.0,9,0.394,-6.66,1,0.0491,99.953,4,https://api.spotify.com/v1/tracks/6KQxGfOdjHMh5wT15t0gJj,audio_features,spotify:track:6KQxGfOdjHMh5wT15t0gJj,0.211,1.0
That's How You Got It,0.00181,https://api.spotify.com/v1/audio-analysis/0QFvybNsiwupz72jpQWxKn,0.6729999999999999,184747,0.6829999999999999,0QFvybNsiwupz72jpQWxKn,1.06e-05,4,0.099,-4.224,1,0.0321,89.984,4,https://api.spotify.com/v1/tracks/0QFvybNsiwupz72jpQWxKn,audio_features,spotify:track:0QFvybNsiwupz72jpQWxKn,0.8240000000000001,0.0
Side Effects,0.0215,https://api.spotify.com/v1/audio-analysis/1BiXkuVBXz9IzP7210Zo9I,0.443,193853,0.978,1BiXkuVBXz9IzP7210Zo9I,0.0,2,0.0545,-1.736,1,0.145,129.987,4,https://api.spotify.com/v1/tracks/1BiXkuVBXz9IzP7210Zo9I,audio_features,spotify:track:1BiXkuVBXz9IzP7210Zo9I,0.114,0.0
Adrenalize,0.00023,https://api.spotify.com/v1/audio-analysis/0z09OVa4ZNJ4oQydl9XolX,0.465,255773,0.96,0z09OVa4ZNJ4oQydl9XolX,0.0,6,0.129,-3.888,1,0.0792,132.014,4,https://api.spotify.com/v1/tracks/0z09OVa4ZNJ4oQydl9XolX,audio_features,spotify:track:0z09OVa4ZNJ4oQydl9XolX,0.43,0.0
Gravebed,1.91e-05,https://api.spotify.com/v1/audio-analysis/2nJjKJV4SrtOlcxVjytk5L,0.2,182053,0.983,2nJjKJV4SrtOlcxVjytk5L,0.0658,10,0.23600000000000002,-3.679,0,0.125,172.338,3,https://api.spotify.com/v1/tracks/2nJjKJV4SrtOlcxVjytk5L,audio_features,spotify:track:2nJjKJV4SrtOlcxVjytk5L,0.392,0.0
Hear Me Calling,0.308,https://api.spotify.com/v1/audio-analysis/13ZyrkCDmRz5xY3seuAWYk,0.6990000000000001,189977,0.687,13ZyrkCDmRz5xY3seuAWYk,3.63e-05,7,0.121,-3.997,0,0.106,88.932,4,https://api.spotify.com/v1/tracks/13ZyrkCDmRz5xY3seuAWYk,audio_features,spotify:track:13ZyrkCDmRz5xY3seuAWYk,0.499,1.0
Tadow,0.669,https://api.spotify.com/v1/audio-analysis/51rPRW8NjxZoWPPjnRGzHw,0.7040000000000001,301893,0.48700000000000004,51rPRW8NjxZoWPPjnRGzHw,8.640000000000001e-05,9,0.111,-6.407,0,0.0604,121.726,4,https://api.spotify.com/v1/tracks/51rPRW8NjxZoWPPjnRGzHw,audio_features,spotify:track:51rPRW8NjxZoWPPjnRGzHw,0.313,1.0
End Like This,0.662,https://api.spotify.com/v1/audio-analysis/08dQKOhfHtLxgOLRONAqp3,0.745,202315,0.6729999999999999,08dQKOhfHtLxgOLRONAqp3,0.0,8,0.18,-5.91,0,0.0711,122.851,4,https://api.spotify.com/v1/tracks/08dQKOhfHtLxgOLRONAqp3,audio_features,spotify:track:08dQKOhfHtLxgOLRONAqp3,0.525,1.0
Just Like You,9.4e-06,https://api.spotify.com/v1/audio-analysis/1RtnIF8uRwTLxmcR87V6Wo,0.373,186893,0.737,1RtnIF8uRwTLxmcR87V6Wo,0.0,1,0.0696,-5.282,1,0.0297,177.9,4,https://api.spotify.com/v1/tracks/1RtnIF8uRwTLxmcR87V6Wo,audio_features,spotify:track:1RtnIF8uRwTLxmcR87V6Wo,0.565,1.0
Stuck,0.593,https://api.spotify.com/v1/audio-analysis/1kvpXjzSgP3GWOJw55j2uq,0.4370000000000001,153176,0.523,1kvpXjzSgP3GWOJw55j2uq,4.15e-06,0,0.171,-7.664,0,0.0655,169.872,4,https://api.spotify.com/v1/tracks/1kvpXjzSgP3GWOJw55j2uq,audio_features,spotify:track:1kvpXjzSgP3GWOJw55j2uq,0.363,1.0
Love Ain't,0.00566,https://api.spotify.com/v1/audio-analysis/6uVzeU47Qzg0rrMneP5BNg,0.6,186119,0.851,6uVzeU47Qzg0rrMneP5BNg,9.78e-06,11,0.0891,-4.645,1,0.0388,98.007,4,https://api.spotify.com/v1/tracks/6uVzeU47Qzg0rrMneP5BNg,audio_features,spotify:track:6uVzeU47Qzg0rrMneP5BNg,0.727,0.0
Lost,0.21600000000000005,https://api.spotify.com/v1/audio-analysis/2Pph0CUJ8uksCBzV6iyuQF,0.595,234623,0.687,2Pph0CUJ8uksCBzV6iyuQF,0.0,4,0.107,-6.5360000000000005,1,0.0486,94.73,4,https://api.spotify.com/v1/tracks/2Pph0CUJ8uksCBzV6iyuQF,audio_features,spotify:track:2Pph0CUJ8uksCBzV6iyuQF,0.508,1.0
Power is Power (feat. The Weeknd & Travis Scott),0.00413,https://api.spotify.com/v1/audio-analysis/4cbdPT6uaBOgOQe3fLMofl,0.507,211267,0.644,4cbdPT6uaBOgOQe3fLMofl,0.0,4,0.217,-7.485,1,0.0641,179.91299999999995,4,https://api.spotify.com/v1/tracks/4cbdPT6uaBOgOQe3fLMofl,audio_features,spotify:track:4cbdPT6uaBOgOQe3fLMofl,0.172,1.0
Arise,0.909,https://api.spotify.com/v1/audio-analysis/4s3IiUWYtTfp3gLvJR8aXf,0.6779999999999999,160016,0.124,4s3IiUWYtTfp3gLvJR8aXf,0.8640000000000001,1,0.0835,-21.515,0,0.114,119.98,4,https://api.spotify.com/v1/tracks/4s3IiUWYtTfp3gLvJR8aXf,audio_features,spotify:track:4s3IiUWYtTfp3gLvJR8aXf,0.129,1.0
All It Takes For Your Dreams To Come True,0.00111,https://api.spotify.com/v1/audio-analysis/7DtwEwGYdcZDlXDoDmW0zo,0.317,194907,0.8340000000000001,7DtwEwGYdcZDlXDoDmW0zo,2.24e-06,10,0.14,-4.2189999999999985,1,0.0754,89.804,4,https://api.spotify.com/v1/tracks/7DtwEwGYdcZDlXDoDmW0zo,audio_features,spotify:track:7DtwEwGYdcZDlXDoDmW0zo,0.231,0.0
Apologize (One Republic cover),0.000878,https://api.spotify.com/v1/audio-analysis/78J3aedr4LVG2U605JQFKa,0.476,174724,0.726,78J3aedr4LVG2U605JQFKa,1.11e-06,1,0.0965,-6.874,1,0.0418,135.093,4,https://api.spotify.com/v1/tracks/78J3aedr4LVG2U605JQFKa,audio_features,spotify:track:78J3aedr4LVG2U605JQFKa,0.22,0.0
Talk You Out Of It,0.596,https://api.spotify.com/v1/audio-analysis/4kKgn11J60MHCrfS4AfbIm,0.652,202920,0.7120000000000001,4kKgn11J60MHCrfS4AfbIm,0.0,4,0.0814,-4.588,1,0.0388,120.063,4,https://api.spotify.com/v1/tracks/4kKgn11J60MHCrfS4AfbIm,audio_features,spotify:track:4kKgn11J60MHCrfS4AfbIm,0.5529999999999999,0.0
Sauce,0.211,https://api.spotify.com/v1/audio-analysis/0pMechXBXLrMwb1B9KZwqM,0.423,222723,0.722,0pMechXBXLrMwb1B9KZwqM,0.0,2,0.262,-3.861,1,0.0513,137.869,4,https://api.spotify.com/v1/tracks/0pMechXBXLrMwb1B9KZwqM,audio_features,spotify:track:0pMechXBXLrMwb1B9KZwqM,0.556,1.0
atlas,0.539,https://api.spotify.com/v1/audio-analysis/5q9eIN6RXrs4e5PsRTXMpp,0.568,172331,0.546,5q9eIN6RXrs4e5PsRTXMpp,0.0,5,0.108,-8.013,1,0.035,119.949,4,https://api.spotify.com/v1/tracks/5q9eIN6RXrs4e5PsRTXMpp,audio_features,spotify:track:5q9eIN6RXrs4e5PsRTXMpp,0.156,1.0
Everything Black (feat. Mike Taylor),0.0323,https://api.spotify.com/v1/audio-analysis/5PwCuqzezD4a7mfxMNwk86,0.62,228980,0.8640000000000001,5PwCuqzezD4a7mfxMNwk86,0.0,5,0.117,-4.334,0,0.114,98.059,4,https://api.spotify.com/v1/tracks/5PwCuqzezD4a7mfxMNwk86,audio_features,spotify:track:5PwCuqzezD4a7mfxMNwk86,0.395,1.0
Jenny of Oldstones (Game of Thrones),0.931,https://api.spotify.com/v1/audio-analysis/1u0THw5xaGd7sYzJEh48Lt,0.27,188639,0.195,1u0THw5xaGd7sYzJEh48Lt,9.73e-06,1,0.0949,-10.653,0,0.0797,46.489,4,https://api.spotify.com/v1/tracks/1u0THw5xaGd7sYzJEh48Lt,audio_features,spotify:track:1u0THw5xaGd7sYzJEh48Lt,0.171,1.0
Don't Check On Me (feat. Justin Bieber & Ink),0.873,https://api.spotify.com/v1/audio-analysis/3msKIQc0Yjuz3Zn39g3KLX,0.66,204880,0.395,3msKIQc0Yjuz3Zn39g3KLX,0.0,7,0.112,-5.242000000000001,1,0.0333,81.99700000000001,4,https://api.spotify.com/v1/tracks/3msKIQc0Yjuz3Zn39g3KLX,audio_features,spotify:track:3msKIQc0Yjuz3Zn39g3KLX,0.6779999999999999,1.0
Time of Dying,0.00105,https://api.spotify.com/v1/audio-analysis/7piw04hPQZ1OHZ9Fq9JOXR,0.306,186373,0.873,7piw04hPQZ1OHZ9Fq9JOXR,0.0,0,0.52,-3.668,0,0.0567,198.387,4,https://api.spotify.com/v1/tracks/7piw04hPQZ1OHZ9Fq9JOXR,audio_features,spotify:track:7piw04hPQZ1OHZ9Fq9JOXR,0.452,1.0
No Right To Love You - Acoustic,0.866,https://api.spotify.com/v1/audio-analysis/5UqivtkoiPTXrJu6GIt1mh,0.531,229557,0.269,5UqivtkoiPTXrJu6GIt1mh,0.0,1,0.116,-10.6,1,0.0406,84.186,4,https://api.spotify.com/v1/tracks/5UqivtkoiPTXrJu6GIt1mh,audio_features,spotify:track:5UqivtkoiPTXrJu6GIt1mh,0.52,1.0
Hero Of War,0.598,https://api.spotify.com/v1/audio-analysis/2y6zrJK0sgeQt6oNkz6Xb7,0.645,253080,0.42,2y6zrJK0sgeQt6oNkz6Xb7,0.0,4,0.0996,-6.95,1,0.0286,77.051,4,https://api.spotify.com/v1/tracks/2y6zrJK0sgeQt6oNkz6Xb7,audio_features,spotify:track:2y6zrJK0sgeQt6oNkz6Xb7,0.289,1.0
Living,0.0153,https://api.spotify.com/v1/audio-analysis/54K7AZoGpQklpygKrxZlKN,0.517,222147,0.813,54K7AZoGpQklpygKrxZlKN,0.0,1,0.106,-6.325,1,0.0558,83.005,4,https://api.spotify.com/v1/tracks/54K7AZoGpQklpygKrxZlKN,audio_features,spotify:track:54K7AZoGpQklpygKrxZlKN,0.444,0.0
Fortress,0.443,https://api.spotify.com/v1/audio-analysis/6rZGmXgK5CHbsJGwjiPFd4,0.81,174720,0.621,6rZGmXgK5CHbsJGwjiPFd4,0.0,0,0.0816,-4.773,0,0.14800000000000002,103.117,4,https://api.spotify.com/v1/tracks/6rZGmXgK5CHbsJGwjiPFd4,audio_features,spotify:track:6rZGmXgK5CHbsJGwjiPFd4,0.429,1.0
listen before i go,0.935,https://api.spotify.com/v1/audio-analysis/0tMSssfxAL2oV8Vri0mFHE,0.319,242652,0.0561,0tMSssfxAL2oV8Vri0mFHE,0.0038399999999999997,0,0.38799999999999996,-23.023000000000003,1,0.045,79.764,3,https://api.spotify.com/v1/tracks/0tMSssfxAL2oV8Vri0mFHE,audio_features,spotify:track:0tMSssfxAL2oV8Vri0mFHE,0.08199999999999999,1.0
My Apocalypse,0.00173,https://api.spotify.com/v1/audio-analysis/3vOhD4O2TLErDtEd0WLN5Y,0.195,283360,0.935,3vOhD4O2TLErDtEd0WLN5Y,0.00013700000000000002,7,0.108,-3.623,0,0.133,129.328,5,https://api.spotify.com/v1/tracks/3vOhD4O2TLErDtEd0WLN5Y,audio_features,spotify:track:3vOhD4O2TLErDtEd0WLN5Y,0.236,0.0
